record_id,Ministry/Department of Justice,National Government,Provincial/State Government,New Task Force,Municipal Government,Other,Police,Ministry/Department of Foreign Affairs,Military,Ministry/Department of Health
R_5iGCn6lQTwHWOt3Bg,False,True,False,False,False,False,False,False,True,False
R_5iGCn6lQTwHWOt3Dv,False,True,False,False,False,False,False,False,True,False
R_5iGCn6lQTwHWOt3Ce,False,True,False,False,False,False,False,False,True,False
R_1hBd0KS15r8pOksNA,False,True,False,False,True,True,False,False,False,False
R_1cXSKAjwwJW4xn3Bo,False,False,True,False,False,True,False,False,False,False
R_3kIo1R7LpnJcDrfBo,False,False,True,False,False,True,False,False,False,False
R_331NmLLiBLTCMrUDo,False,False,True,False,False,True,False,False,False,False
R_331NmLLiBLTCMrUDs,False,False,True,False,False,True,False,False,False,False
R_1ifKE5QPyFZWid6NA,False,False,False,False,False,True,False,False,False,False
R_1QadFkTze7nIHeVDv,False,False,True,False,False,False,False,False,False,False
R_1FbrBCv8fmi8b0eAz,False,False,True,False,False,False,False,False,False,True
R_UnCvC0WHugsKy2tCu,False,False,True,False,False,True,False,False,False,False
R_UnCvC0WHugsKy2tDp,False,False,True,False,False,True,False,False,False,False
R_6fbbyig8zFVbNwlBd,False,False,True,False,False,True,False,False,False,False
R_6fbbyig8zFVbNwlCc,False,False,True,False,False,True,False,False,False,False
R_1N47ZKpjVv5DloaCc,False,False,True,False,False,False,False,False,False,False
R_2TYR08Kw6KYla6KNA,False,True,False,False,False,False,True,False,True,False
R_pmWIJ6MePA7HHH3Do,False,False,True,False,False,False,False,False,False,False
R_pmWIJ6MePA7HHH3Di,False,False,True,False,False,False,False,False,False,False
R_pmWIJ6MePA7HHH3Dr,False,False,True,False,False,False,False,False,False,False
R_pmWIJ6MePA7HHH3Bw,False,False,True,False,False,False,False,False,False,False
R_pmWIJ6MePA7HHH3Co,False,False,True,False,False,False,False,False,False,False
R_1n253agz7IkmF21Ce,False,True,False,False,False,False,False,False,False,False
R_eIZaC7BwmzYd77HDw,False,True,False,False,False,False,False,False,False,False
R_2twXGSu0x5VXlHxBs,False,True,False,False,False,False,False,False,False,False
R_2twXGSu0x5VXlHxCp,False,True,False,False,False,False,False,False,False,False
R_231QXTJadycLfwoCg,False,False,False,False,False,False,False,False,False,True
R_302UROdX5dv8aNDNA,False,True,False,False,False,False,False,False,False,True
R_3HoBj8B2NGHtKs8NA,False,True,False,False,False,False,True,False,True,False
R_BGiixVcCA5vIKIxNA,False,True,False,False,False,False,False,False,False,False
R_Bx1Dbwvzl4gejdLNA,False,True,False,False,False,False,False,False,False,False
R_2z6YsYHUdVuvw0HEj,False,True,False,False,False,False,False,False,False,False
R_3fs0S1h2cQOWqRBNA,False,True,False,False,False,False,False,False,False,True
R_1o87MMDUi0NJUCwNA,False,True,False,False,False,False,False,False,False,True
R_3fSGYYrFoSFZJVnBm,False,True,False,False,False,False,False,False,False,False
R_1gzlN8sQdfA4NVSBm,False,True,False,False,False,True,False,False,False,False
R_1mQugmlcu6Ha9gfCj,False,False,True,False,True,False,False,False,False,False
R_2VyhBTOFWFTKlt5NA,False,True,False,False,False,False,False,False,False,False
R_2Bg1AhlyT45BMCKNA,False,False,True,False,True,False,True,False,False,False
R_1JPIpbM7SwAextzNA,False,False,True,False,False,False,False,False,False,False
R_1GVoBQ7bILi4AG0Di,False,False,True,False,False,False,False,False,False,False
R_1GVoBQ7bILi4AG0Ah,False,False,True,False,False,False,False,False,False,False
R_1GVoBQ7bILi4AG0Dr,False,False,True,False,False,False,False,False,False,False
R_12tJeJVptAyPaUyDy,False,False,False,False,True,True,True,False,True,False
R_3P5f8pVBlZZvf9UNA,False,False,True,False,False,False,False,False,False,False
R_BxP24z93QdETDd7NA,False,False,True,False,True,True,True,False,True,False
R_xzKIK9iMgPH0BeFCu,False,True,True,False,False,True,False,False,False,False
R_xzKIK9iMgPH0BeFDp,False,True,True,False,False,True,False,False,False,False
R_2XhWyvOgPguQ2nFCw,False,False,True,False,True,False,False,False,False,False
R_28B3EsQDlAENSUrCe,False,False,True,False,True,False,False,False,False,False
R_3qlmkurYlkZuegbNA,False,False,True,False,False,False,False,False,False,False
R_1KoK3fkYTkIjvigNA,False,False,True,False,False,False,False,False,False,False
R_2dg4QHxoV0Io3mYNA,False,False,True,False,True,False,True,False,False,False
R_ToQCqmEI1vs8RvXNA,False,False,True,False,False,False,False,False,False,True
R_2h2HpuU7fFMAIEhNA,False,False,False,False,False,True,True,False,True,False
R_3NKyw1FjhhcJGndNA,False,False,True,False,False,False,False,False,False,False
R_217G4pxg1fMWGnDBn,False,False,True,False,True,False,False,False,False,False
R_A7lxA3m8xBfR5mxEa,False,True,True,False,False,False,False,False,False,False
R_1jVfNB6HrNsVFlHNA,False,True,False,False,False,False,False,False,False,False
R_1JV336BOgRnpIeYNA,False,False,False,False,True,True,False,False,False,False
R_2xAi6UBioCvFlJCAg,False,False,True,False,False,False,False,False,False,False
R_21HAzqUxOzOiH28Af,False,False,True,True,False,False,False,False,False,False
R_25Z7T6sGLvmLOodAn,False,True,True,False,True,False,False,False,False,False
R_27dl3fEdl2ezUdaBs,False,False,True,False,False,False,False,False,False,False
R_27dl3fEdl2ezUdaBt,False,False,True,False,False,False,False,False,False,False
R_27dl3fEdl2ezUdaCf,False,False,True,False,False,False,False,False,False,False
R_1dzwIsY58bein63NA,False,False,True,False,False,False,False,False,False,False
R_dhtbFY4iJ8KsELLBg,False,False,False,False,False,False,False,False,False,True
R_1Y47PyB2BdGrTpvBn,False,True,True,False,True,False,True,False,False,True
R_esOC6UBRJZehxqFCj,False,False,False,False,False,False,True,False,False,False
R_2uUMMVpK3Meqx5cCx,False,True,True,False,True,False,True,False,False,True
R_27joj2oX05UNwaVNA,False,False,True,False,False,False,False,False,False,False
R_UF9NaQnLqNNmAYpBi,False,False,True,False,True,True,False,False,False,False
R_1MMuk3qrxDBoG86Ca,False,False,True,False,False,False,False,False,False,False
R_2TKI8qYkl0gWD2mEb,False,True,True,False,True,False,True,False,False,True
R_0HuFUOjpbnMKwZXBg,False,True,True,False,True,False,False,False,False,True
R_1mDfvWGLgieXo1bNA,False,True,True,False,True,False,True,False,False,True
R_3lQUNfsuusd9nybCu,False,True,True,False,True,False,True,False,False,True
R_3lQUNfsuusd9nybDp,False,True,True,False,True,False,True,False,False,True
R_3lQUNfsuusd9nybBf,False,True,True,False,True,False,True,False,False,True
R_2lQWBlhTBMrGBYRNA,False,False,True,False,True,False,False,False,False,False
R_2xKMt6p9ToRbeNaCt,False,False,True,False,False,False,False,False,False,False
R_2xKMt6p9ToRbeNaCu,False,False,True,False,False,False,False,False,False,False
R_2xKMt6p9ToRbeNaDp,False,False,True,False,False,False,False,False,False,False
R_2xKMt6p9ToRbeNaBf,False,False,True,False,False,False,False,False,False,False
R_2CWiV32Zm36ZPUTDq,False,False,True,False,False,False,True,False,False,False
R_1gi4aSKlKB21E0DEh,False,False,False,False,False,False,False,False,False,True
R_1HbIERNpW1RPmuZDw,False,True,False,False,False,False,False,False,False,True
R_1MTnfzVljCv95PWDq,False,True,True,False,True,False,True,False,False,True
R_1MTnfzVljCv95PWAy,False,True,True,False,True,False,True,False,False,True
R_1MTnfzVljCv95PWDd,False,True,True,False,True,False,True,False,False,True
R_2V9Ig4Ez5I9KzOLAq,False,False,True,False,False,False,False,False,False,False
R_2doRDcnzSpvhT9YNA,False,True,True,False,True,False,True,False,False,True
R_1CHeEvjFF7dwDHCNA,False,False,True,False,False,False,False,False,False,False
R_vl9CmWJJBbcwwjTNA,False,False,False,False,False,True,False,False,False,False
R_Rri0RtXaYBtlYoFCe,False,True,False,False,False,False,False,False,False,False
R_1OqPyhJCfUjvzg0NA,False,True,True,False,True,False,True,False,False,True
R_un9QdBd3hNSsTLjCa,False,False,True,False,False,False,False,False,False,False
R_1fiL46AEatFwhwhBn,False,False,True,False,False,False,False,False,False,False
R_1fiL46AEatFwhwhEn,False,False,True,False,False,False,False,False,False,False
R_1fiL46AEatFwhwhCh,False,False,True,False,False,False,False,False,False,False
R_31FN4vTbcoLpAcMNA,False,False,True,True,False,False,False,False,False,False
R_2pXZ7a29KLh0CEXNA,False,False,True,True,False,False,False,False,False,False
R_3jVA2H5HtFvNsrZNA,False,False,True,True,False,False,False,False,False,False
R_1dfWihqNf07jVUeAy,False,False,True,False,False,False,True,False,False,False
R_2yggCMF6UD7N5T7Ae,False,True,True,False,True,False,True,False,False,True
R_2QxHjRaHUKvRP7RAq,False,False,True,False,False,False,False,False,False,False
R_3hAZVjyInT3UC3tBv,False,False,True,False,False,False,False,False,False,False
R_2B4YD0pcI85D4bnNA,False,False,True,False,False,False,False,False,False,False
R_3EnBTK1SMn4O1YpBm,False,False,True,False,False,False,False,False,False,False
R_3NPQ1YwnTLPLru4Bn,False,False,True,False,False,False,False,False,False,False
R_O3VwKLr8D0FKLfPCe,False,True,False,False,False,False,False,False,False,True
R_2WYJ608QJyeFyX7Bs,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Eh,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Cp,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Dw,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Eg,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Bt,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Bg,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Ar,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7By,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Be,False,False,False,False,True,False,False,False,False,True
R_2WYJ608QJyeFyX7Ec,False,False,False,False,True,False,False,False,False,True
R_3ehsNYQsrrDZFBoDq,False,False,True,False,False,False,False,False,False,False
R_30kMNgZLB4dYKjJNA,False,False,True,False,False,False,False,False,False,False
R_3I5ZE7FuhMmA5UvBs,False,True,False,False,False,False,False,False,False,False
R_3I5ZE7FuhMmA5UvEh,False,True,False,False,False,False,False,False,False,False
R_3I5ZE7FuhMmA5UvCp,False,True,False,False,False,False,False,False,False,False
R_3I5ZE7FuhMmA5UvDw,False,True,False,False,False,False,False,False,False,False
R_3I5ZE7FuhMmA5UvEb,False,True,False,False,False,False,False,False,False,False
R_1jKdCxHZUA237iuNA,False,True,True,False,True,False,True,False,False,True
R_1kMOyQ3j9eg7vJ5NA,False,False,True,False,True,False,False,False,False,False
R_1g7uS1E4ZSkMuCyBn,False,False,True,False,False,False,False,False,False,False
R_3R2zIc2i7bY6jWRBm,False,True,False,False,False,False,False,False,False,False
R_qUGbGGTeFrHJJYdCg,False,False,True,False,True,False,False,False,False,True
R_3p0c1IWRAQ39anhCg,False,False,True,False,True,False,False,False,False,True
R_BwYQYuA1OJbVbFfBn,False,False,True,False,False,False,False,False,False,False
R_3dTf8buU71O2zQxNA,False,False,True,False,False,False,True,False,False,False
R_eFnxdpNSbWmHR8BEb,False,True,False,False,False,False,False,False,False,True
R_2XbScj5hTudfbQMNA,True,True,False,False,True,False,True,False,False,False
R_2ffi2vm0REYUf3TNA,False,True,True,False,True,False,True,False,False,True
R_BKx4Rjvt9R1MnmhBv,False,False,True,True,False,False,False,False,False,False
R_2v9cZkSVHlvzO8ZCx,False,True,False,False,False,False,False,False,False,False
R_2xDmo9G3tXEfdJ3NA,False,False,True,False,True,False,False,False,False,True
R_2aJCOYAdsTDJq0YNA,False,True,True,False,True,False,True,False,False,True
R_qXzY9aE6rwYEdRDNA,False,False,True,False,False,False,False,False,False,False
R_2yd8A0JXuhEos2TNA,False,True,False,False,False,False,False,False,False,True
R_1FfiLxLfeGmWVuXBm,False,False,True,False,False,False,False,False,False,False
R_31NuCvb6KqmvB5ZDa,False,False,False,False,False,False,False,False,False,True
R_1NDNe25HsIxfISpNA,False,False,False,False,False,True,False,False,False,False
R_1i9d3iDw6VsudVuDa,False,False,False,False,False,False,False,False,False,True
R_2Cf673kVE1xABDrNA,False,False,False,False,False,False,False,False,True,False
R_1gI2EYFzg8gPeMcNA,False,False,False,False,False,False,False,False,False,True
R_1dbmkCJUJ0XyDEZNA,False,False,True,False,False,False,False,False,False,False
R_3nfy2Fe8JbaWIkNCf,False,False,True,False,False,False,False,False,False,False
R_10HnHuuc1gHkUw5Ae,False,False,False,False,False,False,False,False,False,True
R_1f3roqu9P9Vkr2uCf,False,True,False,False,False,False,False,False,False,True
R_2YzHesCiOOTKBOlCm,False,True,False,False,False,False,False,False,False,False
R_2whpnU99MLNNKCaNA,False,True,False,False,False,False,False,False,False,False
R_1FyYeH0AviRO20xAs,False,False,True,False,False,False,False,False,False,False
R_3G8oVPrE3KcW1NYAs,False,False,True,False,False,False,False,False,False,False
R_3PLW5nRPQXEdXLRAs,False,False,True,False,False,False,False,False,False,False
R_3Rjz2MGFSdebyAnDg,False,False,True,False,False,False,False,False,False,False
R_2tzlNdfjQp5zRm3As,False,False,True,False,False,False,False,False,False,False
R_3KAYbb1Tv16SfZUAj,False,False,True,False,False,False,True,False,False,False
R_10IBfIpgUmbN4DADg,False,False,True,False,False,False,False,False,False,False
R_2Wx0qWfbaSwRAhiCg,False,False,True,True,False,False,False,False,True,False
R_11gPQ1k1x2otgqEDg,False,False,True,False,False,False,False,False,False,False
R_yyDVqgCswCPcFEdNA,False,False,True,False,False,False,False,False,False,False
R_3fwOfJWvC1TYNxmNA,False,False,True,False,False,True,False,False,False,False
R_1KcIZExqRvxdAN7Aq,False,False,True,True,False,False,False,False,False,False
R_3CI5u5MuBgRABDABg,False,False,True,False,False,True,False,False,False,False
R_TmYMVIHoAkN7dZvCj,False,False,True,True,False,False,False,False,False,False
R_3QXhWh7jWYYipcXCe,False,True,True,False,True,False,False,False,False,True
R_3jZnrIbaFtqZ4ujBs,False,True,True,False,True,False,False,False,False,True
R_AbVcyVZlDUNWfUBNA,False,True,True,False,True,True,True,False,False,True
R_3Eo43YXGHG1cERCNA,False,True,True,False,True,False,True,False,False,True
R_2wmlinh8Q2xQdosBs,False,True,False,False,False,True,False,False,False,True
R_3OejxfVumeCloY4NA,False,False,True,False,False,False,False,False,False,False
R_2ByvELR7PraD1xzCc,False,False,True,False,False,False,False,False,False,False
R_2tciKhPi5vbQtsjCc,False,False,True,False,False,False,False,False,False,False
R_1ltJkUUAqqFJbslNA,False,False,True,False,False,False,False,False,False,False
R_xsgCGMBIxjFRuWBNA,False,True,False,False,False,False,False,False,False,False
R_5gupMErZwhvMVbjNA,False,True,False,False,False,False,False,False,False,False
R_eEzKaLcAjUK0EhjNA,False,True,False,False,False,False,False,False,False,False
R_32W81iPstFdKGOZNA,False,True,False,False,False,False,False,False,False,False
R_RE6ZEtGABmnboHfNA,False,True,False,False,False,False,False,False,False,False
R_3pt27UovKALT26sDa,False,True,False,False,False,False,False,False,False,False
R_1qaKMxwDdjQx6CxDo,False,True,False,False,False,False,True,False,True,True
R_1qaKMxwDdjQx6CxDr,False,True,False,False,False,False,True,False,True,True
R_1qaKMxwDdjQx6CxBw,False,True,False,False,False,False,True,False,True,True
R_1qaKMxwDdjQx6CxCo,False,True,False,False,False,False,True,False,True,True
R_1qaKMxwDdjQx6CxCj,False,True,False,False,False,False,True,False,True,True
R_1FKYPfPq1BBsUAYNA,False,True,False,False,False,False,False,False,False,False
R_2wNqARNJK98ZHy0En,False,True,False,False,False,False,False,False,False,False
R_1QKRULUeGB7dcMINA,False,False,True,False,False,True,False,False,False,False
R_339eu2jsey5f9peNA,False,False,False,False,False,True,False,False,False,False
R_1PY4r1Crz8rylqqNA,False,False,True,False,False,True,False,False,False,False
R_1rOLBP7GvmFbGJmBn,False,False,True,False,False,False,False,False,False,False
R_1QGzryPKTLx4rrmDu,False,True,True,False,False,True,False,False,False,False
R_2S1R490mkPD1KEqNA,False,False,True,False,False,False,False,False,False,False
R_3g6OwWbCePf0GWoNA,False,False,True,False,False,False,False,False,False,False
R_26armTvnyFK3vvKNA,False,False,True,False,False,False,False,False,False,False
R_7QGMI8TyIJRHAHvNA,False,False,True,False,False,False,True,False,False,False
R_3lM1NUVmPhBjiPZNA,False,False,True,False,False,False,True,False,False,True
R_2tEHVMX35Sv13XaNA,False,False,True,False,False,False,False,False,False,False
R_1oHYUKqbs76dt3LCj,False,False,True,False,True,False,True,False,False,True
R_AaNXVEfcONtQDhDDi,False,False,True,False,True,False,True,False,False,True
R_AaNXVEfcONtQDhDCo,False,False,True,False,True,False,True,False,False,True
R_AaNXVEfcONtQDhDCj,False,False,True,False,True,False,True,False,False,True
R_3Es2YvsbHEpKYLqNA,False,False,True,False,True,False,True,False,False,True
R_21gjhWeWWjQmXM7Ae,False,False,True,False,True,False,False,False,False,False
R_2QQVTbkgCFRXO8zEb,False,False,True,False,False,False,False,False,False,False
R_2QQVTbkgCFRXO8zEc,False,False,True,False,False,False,False,False,False,False
R_1HhRjNF8r26cWo7Dq,False,False,True,False,False,False,False,False,False,False
R_1HccKlm4y9Lzhg4NA,False,False,False,False,False,True,False,False,False,False
R_UFHDummLGBhsRRTDq,False,False,True,False,False,False,True,False,False,True
R_UFHDummLGBhsRRTAy,False,False,True,False,False,False,True,False,False,True
R_UFHDummLGBhsRRTDd,False,False,True,False,False,False,True,False,False,True
R_tWpzKoTzxoEeS7nNA,False,False,False,False,True,False,False,False,False,False
R_w5mLtSSFMzijQwVAy,False,True,False,False,False,False,False,False,False,False
R_1ODExOcjCiqJgW4Ay,False,True,False,False,False,False,False,False,False,False
R_RwBGw66NdJ8uRARDo,False,False,True,False,False,False,True,False,False,True
